epoch,step,train_acc,train_loss,val_acc,val_loss
0,32,,,0.5237633585929871,0.6923993825912476
0,32,0.5060591101646423,0.6934241652488708,,
1,65,,,0.5460717678070068,0.689285397529602
1,65,0.5361124873161316,0.6916080117225647,,
2,98,,,0.5460717678070068,0.6876534819602966
2,98,0.5428987145423889,0.6892383694648743,,
3,131,,,0.5431619882583618,0.6866908669471741
3,131,0.550654411315918,0.6866447925567627,,
4,164,,,0.5664403438568115,0.6850204467773438
4,164,0.5142995715141296,0.6893352270126343,,
5,197,,,0.5286129713058472,0.686102032661438
5,197,0.5559864044189453,0.6860297322273254,,
6,230,,,0.5489815473556519,0.6853245496749878
6,230,0.550654411315918,0.6861277222633362,,
7,263,,,0.5392822623252869,0.685089647769928
7,263,0.5598642826080322,0.6851351857185364,,
8,296,,,0.5596508383750916,0.6844510436058044
8,296,0.5574406385421753,0.6845470070838928,,
9,329,,,0.5528612732887268,0.6841261386871338
9,329,0.5545322299003601,0.6868603825569153,,
10,362,,,0.5441319346427917,0.6855502128601074
10,362,0.558410108089447,0.6841685175895691,,
11,395,,,0.5693501234054565,0.6832833290100098
11,395,0.559379518032074,0.6835879683494568,,
12,428,,,0.5577109456062317,0.685533344745636
12,428,0.5622879266738892,0.6860780715942383,,
13,461,,,0.5509214401245117,0.6831166744232178
13,461,0.5632573962211609,0.6837338805198669,,
14,494,,,0.5693501234054565,0.6833593845367432
14,494,0.5656810402870178,0.6844456791877747,,
15,527,,,0.5645005106925964,0.6834064722061157
15,527,0.5530780553817749,0.6852454543113708,,
16,560,,,0.5722599625587463,0.6845088005065918
16,560,0.558410108089447,0.6856207251548767,,
17,593,,,0.5615906715393066,0.6834824681282043
17,593,0.5559864044189453,0.6844620108604431,,
18,626,,,0.5538312196731567,0.6836811900138855
18,626,0.5535627603530884,0.6844012141227722,,
19,659,,,0.5528612732887268,0.6846634745597839
19,659,0.5516238212585449,0.6841756701469421,,
20,692,,,0.5577109456062317,0.6860496997833252
20,692,0.5525932908058167,0.6835170984268188,,
21,725,,,0.5654703974723816,0.683711588382721
21,725,0.5564711689949036,0.6844171285629272,,
22,758,,,0.5635305643081665,0.6842681169509888
22,758,0.5632573962211609,0.6833712458610535,,
23,791,,,0.5567409992218018,0.683819591999054
23,791,0.5574406385421753,0.6831006407737732,,
24,824,,,0.5722599625587463,0.683296263217926
24,824,0.5574406385421753,0.6841225028038025,,
