epoch,step,train_acc,train_loss,val_acc,val_loss
0,27,,,0.5405405163764954,0.689116895198822
0,27,0.6101123690605164,0.67742919921875,,
1,55,,,0.5765765905380249,0.6870095729827881
1,55,0.6123595237731934,0.666625440120697,,
2,83,,,0.5405405163764954,0.7018899917602539
2,83,0.6168539524078369,0.6649433374404907,,
3,111,,,0.5945945978164673,0.6898673176765442
3,111,0.6224719285964966,0.6656116843223572,,
4,139,,,0.5855855941772461,0.7084982395172119
4,139,0.6134831309318542,0.6661618947982788,,
5,167,,,0.5765765905380249,0.6862701773643494
5,167,0.6280899047851562,0.6649398803710938,,
6,195,,,0.5765765905380249,0.6946296095848083
6,195,0.6314606666564941,0.66314297914505,,
7,223,,,0.6216216087341309,0.7031568884849548
7,223,0.6314606666564941,0.6629877090454102,,
8,251,,,0.5765765905380249,0.6883294582366943
8,251,0.6213483214378357,0.6663157343864441,,
9,279,,,0.6036036014556885,0.683463990688324
9,279,0.6393258571624756,0.6612907648086548,,
10,307,,,0.5765765905380249,0.6901316046714783
10,307,0.6258426904678345,0.6656837463378906,,
11,335,,,0.5945945978164673,0.6799368858337402
11,335,0.6404494643211365,0.6646876931190491,,
12,363,,,0.5855855941772461,0.6841558218002319
12,363,0.6438202261924744,0.670894980430603,,
13,391,,,0.630630612373352,0.6885469555854797
13,391,0.6483145952224731,0.6639612913131714,,
14,419,,,0.6036036014556885,0.6781578660011292
14,419,0.6258426904678345,0.6640093922615051,,
15,420,,,0.6036036014556885,0.7031577229499817
15,420,,,0.5855855941772461,0.7123645544052124
15,420,,,0.5405405163764954,0.7095120549201965
15,420,,,0.5855855941772461,0.6947364211082458
15,420,,,0.6036036014556885,0.6867226362228394
15,420,,,0.5855855941772461,0.7037051320075989
15,420,,,0.5765765905380249,0.6945057511329651
15,420,,,0.6126126050949097,0.6802974939346313
15,420,,,0.630630612373352,0.6942960023880005
15,420,,,0.5855855941772461,0.7120509147644043
15,420,,,0.6396396160125732,0.6633421182632446
15,420,,,0.5855855941772461,0.6870211362838745
15,420,,,0.6216216087341309,0.684156596660614
15,420,,,0.6036036014556885,0.7099655866622925
15,420,,,0.5765765905380249,0.6949401497840881
15,420,,,0.6216216087341309,0.6691209673881531
15,420,,,0.6216216087341309,0.684489905834198
15,420,,,0.5945945978164673,0.7210793495178223
15,420,,,0.5585585832595825,0.6844354867935181
15,420,,,0.5765765905380249,0.688860297203064
15,420,,,0.5765765905380249,0.705811619758606
15,420,,,0.6126126050949097,0.6861616969108582
15,420,,,0.5945945978164673,0.6800172328948975
15,420,,,0.5855855941772461,0.6965053081512451
15,420,,,0.5945945978164673,0.6892553567886353
15,420,,,0.5765765905380249,0.6893457174301147
15,420,,,0.5855855941772461,0.6959526538848877
15,420,,,0.5945945978164673,0.7139153480529785
15,420,,,0.5495495200157166,0.6907176375389099
15,420,,,0.5675675868988037,0.705457866191864
15,420,,,0.5945945978164673,0.701695442199707
15,420,,,0.5765765905380249,0.7103762030601501
15,420,,,0.6036036014556885,0.6792593598365784
15,420,,,0.5855855941772461,0.6840456128120422
15,420,,,0.5855855941772461,0.7101032733917236
15,420,,,0.6216216087341309,0.6844031810760498
15,420,,,0.6216216087341309,0.6929501891136169
15,420,,,0.5855855941772461,0.6991523504257202
15,420,,,0.6216216087341309,0.6801982522010803
15,420,,,0.5495495200157166,0.7119047045707703
15,420,,,0.6036036014556885,0.6841155290603638
15,420,,,0.5495495200157166,0.6890315413475037
15,420,,,0.6486486196517944,0.6992573738098145
15,420,,,0.630630612373352,0.7124467492103577
15,420,,,0.6126126050949097,0.693219780921936
15,420,,,0.6126126050949097,0.6668567657470703
15,420,,,0.6216216087341309,0.6658033728599548
15,420,,,0.5945945978164673,0.6868346333503723
15,420,,,0.5855855941772461,0.6743614077568054
15,420,,,0.5675675868988037,0.6752796769142151
15,420,,,0.6036036014556885,0.6876153349876404
15,420,,,0.6216216087341309,0.6794649362564087
15,420,,,0.5945945978164673,0.6776646375656128
15,420,,,0.5945945978164673,0.690443217754364
15,420,,,0.5855855941772461,0.6856580972671509
15,420,,,0.5765765905380249,0.6889141798019409
15,420,,,0.6036036014556885,0.682836651802063
15,420,,,0.5765765905380249,0.6858184933662415
15,420,,,0.5945945978164673,0.6801272630691528
15,420,,,0.6036036014556885,0.6856319904327393
15,420,,,0.5765765905380249,0.6840092539787292
15,420,,,0.6126126050949097,0.6813787221908569
15,420,,,0.5765765905380249,0.6879405379295349
15,420,,,0.5855855941772461,0.6984463930130005
15,420,,,0.5855855941772461,0.6887019872665405
15,420,,,0.5495495200157166,0.6831895709037781
15,420,,,0.5675675868988037,0.6790561079978943
15,420,,,0.5855855941772461,0.6800635457038879
15,420,,,0.5855855941772461,0.6856329441070557
15,420,,,0.5945945978164673,0.6776227355003357
15,420,,,0.5945945978164673,0.6927451491355896
15,420,,,0.5855855941772461,0.6927182078361511
15,420,,,0.5585585832595825,0.6929923892021179
15,420,,,0.5855855941772461,0.6978349685668945
15,420,,,0.5855855941772461,0.6887540221214294
15,420,,,0.5945945978164673,0.6852818131446838
15,420,,,0.6036036014556885,0.6792798638343811
15,420,,,0.6126126050949097,0.684921383857727
15,420,,,0.5675675868988037,0.6805917024612427
15,420,,,0.5675675868988037,0.6878678202629089
15,420,,,0.5945945978164673,0.6870940327644348
15,420,,,0.5855855941772461,0.6829363107681274
15,420,,,0.5945945978164673,0.6988075971603394
15,420,,,0.6036036014556885,0.6831162571907043
15,420,,,0.6216216087341309,0.6639386415481567
15,420,,,0.5765765905380249,0.6746492385864258
15,420,,,0.630630612373352,0.6870381236076355
15,420,,,0.6216216087341309,0.6760215163230896
15,420,,,0.630630612373352,0.6793127655982971
15,420,,,0.6216216087341309,0.671899676322937
15,420,,,0.6036036014556885,0.6723098158836365
15,420,,,0.5675675868988037,0.6813927888870239
15,420,,,0.5855855941772461,0.678108811378479
15,420,,,0.5945945978164673,0.6817821264266968
15,420,,,0.5765765905380249,0.6856282949447632
15,420,,,0.5675675868988037,0.6808273792266846
15,420,,,0.5945945978164673,0.6801564693450928
15,420,,,0.6126126050949097,0.6644021272659302
15,420,,,0.5765765905380249,0.6791272759437561
15,420,,,0.5855855941772461,0.6925053596496582
15,420,,,0.5765765905380249,0.6780381798744202
15,420,,,0.5855855941772461,0.6802108883857727
15,420,,,0.6126126050949097,0.6798135042190552
15,420,,,0.5855855941772461,0.6829772591590881
15,420,,,0.5945945978164673,0.6867304444313049
15,420,,,0.6036036014556885,0.6817910671234131
15,420,,,0.6126126050949097,0.6898502707481384
15,420,,,0.5765765905380249,0.6847716569900513
15,420,,,0.6036036014556885,0.6893647909164429
15,420,,,0.5675675868988037,0.6853715777397156
15,420,,,0.5945945978164673,0.6795419454574585
15,420,,,0.5945945978164673,0.6908021569252014
15,420,,,0.5855855941772461,0.6760450601577759
15,420,,,0.5855855941772461,0.6823165416717529
15,420,,,0.5945945978164673,0.682042121887207
15,420,,,0.6036036014556885,0.6804481744766235
15,420,,,0.6216216087341309,0.684399425983429
15,420,,,0.5855855941772461,0.6756740808486938
15,420,,,0.6126126050949097,0.6813151240348816
15,420,,,0.5855855941772461,0.6828794479370117
15,420,,,0.5945945978164673,0.6860024333000183
15,420,,,0.5945945978164673,0.6813852190971375
15,420,,,0.6126126050949097,0.6821768283843994
15,420,,,0.5855855941772461,0.6857981085777283
15,420,,,0.5675675868988037,0.681359589099884
15,420,,,0.5495495200157166,0.6810351014137268
15,420,,,0.5675675868988037,0.6785816550254822
15,420,,,0.5765765905380249,0.6824592351913452
15,420,,,0.5945945978164673,0.6781855821609497
15,420,,,0.5855855941772461,0.6811516284942627
15,420,,,0.5855855941772461,0.6834591627120972
15,420,,,0.5765765905380249,0.6744002103805542
15,420,,,0.5945945978164673,0.6806567311286926
15,420,,,0.6036036014556885,0.6881013512611389
15,420,,,0.5675675868988037,0.6910082697868347
15,420,,,0.6126126050949097,0.6843538284301758
15,420,,,0.6216216087341309,0.6839146614074707
15,420,,,0.5855855941772461,0.6878299117088318
15,420,,,0.5765765905380249,0.6800928115844727
15,420,,,0.6036036014556885,0.6807582378387451
15,420,,,0.5855855941772461,0.6838608980178833
15,420,,,0.5945945978164673,0.6795403957366943
15,420,,,0.5855855941772461,0.6803925037384033
15,420,,,0.5945945978164673,0.6749840974807739
15,420,,,0.5945945978164673,0.6860136985778809
15,420,,,0.5585585832595825,0.6813915371894836
15,420,,,0.5855855941772461,0.684306263923645
15,420,,,0.5855855941772461,0.6829983592033386
15,420,,,0.5765765905380249,0.6868078708648682
15,420,,,0.5945945978164673,0.6785405874252319
15,420,,,0.5765765905380249,0.6801134943962097
15,420,,,0.6036036014556885,0.68328857421875
15,420,,,0.5945945978164673,0.6801227927207947
15,420,,,0.5945945978164673,0.6796892881393433
15,420,,,0.5855855941772461,0.6795466542243958
15,420,,,0.5945945978164673,0.6835812330245972
15,420,,,0.6036036014556885,0.6805899739265442
15,420,,,0.6216216087341309,0.6836580038070679
15,420,,,0.6036036014556885,0.6786854863166809
15,420,,,0.6036036014556885,0.6826021075248718
15,420,,,0.5765765905380249,0.6836240887641907
15,420,,,0.5855855941772461,0.6823394894599915
15,420,,,0.6126126050949097,0.6804078817367554
15,420,,,0.6126126050949097,0.6830185055732727
15,420,,,0.5945945978164673,0.6798152327537537
15,420,,,0.5855855941772461,0.6826587915420532
15,420,,,0.5945945978164673,0.6829463243484497
15,420,,,0.5765765905380249,0.6843971014022827
15,420,,,0.5945945978164673,0.6810364723205566
15,420,,,0.5765765905380249,0.6814380884170532
15,420,,,0.5945945978164673,0.6814001798629761
15,420,,,0.6036036014556885,0.6808727383613586
15,420,,,0.5765765905380249,0.6850257515907288
15,420,,,0.6126126050949097,0.6814516186714172
15,420,,,0.5945945978164673,0.6847142577171326
15,420,,,0.5675675868988037,0.6827005743980408
15,420,,,0.5765765905380249,0.6826567649841309
15,420,,,0.5765765905380249,0.6808383464813232
15,420,,,0.6036036014556885,0.6797813773155212
15,420,,,0.5945945978164673,0.6817923188209534
15,420,,,0.6036036014556885,0.6826449036598206
15,420,,,0.5945945978164673,0.6818210482597351
15,420,,,0.5855855941772461,0.6834726333618164
15,420,,,0.5765765905380249,0.6806606650352478
15,420,,,0.5855855941772461,0.6790536642074585
15,420,,,0.5855855941772461,0.6828675866127014
15,420,,,0.5945945978164673,0.6857415437698364
15,420,,,0.5945945978164673,0.6829242706298828
15,420,,,0.5945945978164673,0.6804987788200378
15,420,,,0.5765765905380249,0.6809337139129639
15,420,,,0.5765765905380249,0.6825697422027588
15,420,,,0.5855855941772461,0.6826393008232117
15,420,,,0.5675675868988037,0.6836065053939819
15,420,,,0.6036036014556885,0.68217933177948
15,420,,,0.5945945978164673,0.6805930137634277
15,420,,,0.5855855941772461,0.6814562678337097
15,420,,,0.5765765905380249,0.6832810044288635
15,420,,,0.6036036014556885,0.6849150657653809
15,420,,,0.6036036014556885,0.6808326244354248
15,420,,,0.5855855941772461,0.6852926015853882
15,420,,,0.6036036014556885,0.682125449180603
15,420,,,0.5855855941772461,0.6823673844337463
15,420,,,0.5945945978164673,0.6830732226371765
15,420,,,0.6036036014556885,0.6813266277313232
15,420,,,0.5855855941772461,0.6817668080329895
15,420,,,0.5945945978164673,0.6824687123298645
15,420,,,0.5945945978164673,0.6838380694389343
15,420,,,0.5945945978164673,0.6813654899597168
15,420,,,0.6036036014556885,0.6802555322647095
15,420,,,0.5945945978164673,0.6818901300430298
15,420,,,0.5945945978164673,0.6828452348709106
15,420,,,0.5765765905380249,0.6811916828155518
15,420,,,0.5945945978164673,0.6820472478866577
15,420,,,0.6126126050949097,0.6799494624137878
15,420,,,0.5945945978164673,0.6788883209228516
15,420,,,0.5765765905380249,0.6819968223571777
15,420,,,0.5855855941772461,0.6842167973518372
15,420,,,0.5945945978164673,0.6857048869132996
15,420,,,0.6126126050949097,0.6810742020606995
15,420,,,0.5945945978164673,0.6837176084518433
15,420,,,0.5855855941772461,0.680180549621582
15,420,,,0.6036036014556885,0.6820469498634338
15,420,,,0.5945945978164673,0.6797031760215759
15,420,,,0.5945945978164673,0.6841443777084351
15,420,,,0.5855855941772461,0.682176411151886
15,420,,,0.6036036014556885,0.6795245409011841
15,420,,,0.5675675868988037,0.6813957691192627
15,420,,,0.5855855941772461,0.68108069896698
15,420,,,0.5945945978164673,0.6809731721878052
15,420,,,0.5945945978164673,0.6810813546180725
15,420,,,0.6036036014556885,0.6812036037445068
15,420,,,0.5945945978164673,0.6819831132888794
15,420,,,0.5945945978164673,0.683251142501831
15,420,,,0.6036036014556885,0.6820175647735596
15,420,,,0.5945945978164673,0.6797826290130615
15,420,,,0.6036036014556885,0.6811115741729736
15,420,,,0.5855855941772461,0.6811949014663696
15,420,,,0.6036036014556885,0.6836701035499573
15,420,,,0.6036036014556885,0.6818430423736572
15,420,,,0.5855855941772461,0.681816041469574
15,420,,,0.5945945978164673,0.683594822883606
15,420,,,0.6036036014556885,0.6837668418884277
15,420,,,0.5855855941772461,0.6784780621528625
15,420,,,0.6036036014556885,0.680336058139801
15,420,,,0.5855855941772461,0.681840717792511
15,420,,,0.6036036014556885,0.6821702718734741
15,420,,,0.6036036014556885,0.6827162504196167
15,420,,,0.5945945978164673,0.6825093030929565
15,420,,,0.6036036014556885,0.6821813583374023
15,420,,,0.5765765905380249,0.6833090782165527
