epoch,step,train_acc,train_loss,val_acc,val_loss
0,32,,,0.5542279481887817,0.6917583346366882
0,32,0.506831705570221,0.6932230591773987,,
1,65,,,0.560661792755127,0.6893095970153809
1,65,0.5452516078948975,0.688948929309845,,
2,98,,,0.569240152835846,0.6819795966148376
2,98,0.5195481777191162,0.6902080178260803,,
3,131,,,0.6176470518112183,0.6589707732200623
3,131,0.5812364816665649,0.6741183996200562,,
4,164,,,0.6329656839370728,0.6546252369880676
4,164,0.6135010719299316,0.6579979658126831,,
5,197,,,0.6320465803146362,0.661563515663147
5,197,0.6097808480262756,0.6507441997528076,,
6,230,,,0.6384804248809814,0.6383342742919922
6,230,0.6333874464035034,0.6441057920455933,,
7,263,,,0.6219363212585449,0.6516987681388855
7,263,0.6465773582458496,0.6333802938461304,,
8,296,,,0.6357230544090271,0.6405619978904724
8,296,0.6383252143859863,0.6412878036499023,,
9,329,,,0.6663603186607361,0.6316245198249817
9,329,0.6642315983772278,0.625431478023529,,
10,362,,,0.6875,0.6269596219062805
10,362,0.6444128751754761,0.6396796703338623,,
11,395,,,0.6498161554336548,0.6434800624847412
11,395,0.6492830514907837,0.6443882584571838,,
12,428,,,0.6449142098426819,0.6370214223861694
12,428,0.6608495712280273,0.6270980834960938,,
13,461,,,0.689338207244873,0.6172655820846558
13,461,0.6683576703071594,0.624018132686615,,
14,494,,,0.685661792755127,0.6295843720436096
14,494,0.6592938303947449,0.6205476522445679,,
15,527,,,0.6838235259056091,0.6342047452926636
15,527,0.6716720461845398,0.6179205179214478,,
16,560,,,0.689338207244873,0.6228815913200378
16,560,0.6635552048683167,0.6169654726982117,,
17,593,,,0.6810661554336548,0.6280414462089539
17,593,0.6749864816665649,0.6113709807395935,,
18,626,,,0.671875,0.6263394951820374
18,626,0.6551001071929932,0.6172352433204651,,
19,659,,,0.701286792755127,0.6165165901184082
19,659,0.6793831586837769,0.6071487665176392,,
20,692,,,0.6994485259056091,0.6141723394393921
20,692,0.6812770962715149,0.6080577969551086,,
21,725,,,0.6920955777168274,0.6176831722259521
21,725,0.6754599213600159,0.6156860589981079,,
22,758,,,0.6875,0.6179119944572449
22,758,0.6816828846931458,0.616955578327179,,
23,791,,,0.6825980544090271,0.6269204616546631
23,791,0.6835091710090637,0.6083833575248718,,
24,824,,,0.6752451062202454,0.6332152485847473
24,824,0.6887851357460022,0.5964990258216858,,
25,857,,,0.6755514740943909,0.6263079047203064
25,857,0.678774356842041,0.6161444783210754,,
26,890,,,0.6819853186607361,0.6188181042671204
26,890,0.6887851357460022,0.5966869592666626,,
27,923,,,0.6976103186607361,0.6255905628204346
27,923,0.6931142210960388,0.5961923599243164,,
28,956,,,0.6801470518112183,0.6226118803024292
28,956,0.6983225345611572,0.6042715907096863,,
29,989,,,0.6773896813392639,0.6403549909591675
29,989,0.6868236064910889,0.6033532619476318,,
30,1022,,,0.689338207244873,0.6157320737838745
30,1022,0.6906114816665649,0.6085366606712341,,
31,1055,,,0.6801470518112183,0.6333302855491638
31,1055,0.6749864816665649,0.6135265231132507,,
32,1088,,,0.6930146813392639,0.6298007965087891
32,1088,0.6851325631141663,0.610359787940979,,
33,1121,,,0.6752451062202454,0.6312118172645569
33,1121,0.6759334206581116,0.6075612306594849,,
34,1154,,,0.7003676295280457,0.6246431469917297
34,1154,0.6883116364479065,0.6040562987327576,,
35,1187,,,0.6577818989753723,0.6368560791015625
35,1187,0.6678841710090637,0.6126986742019653,,
36,1220,,,0.6773896813392639,0.6286887526512146
36,1220,0.6703192591667175,0.615482747554779,,
37,1253,,,0.6819853186607361,0.6340068578720093
37,1253,0.6796537041664124,0.6052966713905334,,
38,1286,,,0.6865808963775635,0.6284878253936768
38,1286,0.6935876607894897,0.6012603640556335,,
39,1319,,,0.6838235259056091,0.6330996155738831
39,1319,0.6755275726318359,0.6058529019355774,,
40,1352,,,0.689338207244873,0.6186928749084473
40,1352,0.6739042401313782,0.6206059455871582,,
41,1385,,,0.6939338445663452,0.6247023940086365
41,1385,0.7021104097366333,0.5951588749885559,,
42,1418,,,0.6994485259056091,0.6126980781555176
42,1418,0.6840503215789795,0.5974051356315613,,
43,1451,,,0.6773896813392639,0.6282889246940613
43,1451,0.6807358860969543,0.6048369407653809,,
44,1484,,,0.6957720518112183,0.6289745569229126
44,1484,0.6912202835083008,0.5973525047302246,,
45,1517,,,0.6948529481887817,0.6128655076026917
45,1517,0.6760010719299316,0.6105607151985168,,
46,1550,,,0.6920955777168274,0.6130450963973999
46,1550,0.693046510219574,0.5956912040710449,,
47,1583,,,0.6829044222831726,0.6341022253036499
47,1583,0.6939935088157654,0.6041258573532104,,
48,1616,,,0.6838235259056091,0.6271094083786011
48,1616,0.6887175440788269,0.6013631820678711,,
49,1649,,,0.703125,0.6116392016410828
49,1649,0.6843885183334351,0.5994564294815063,,
50,1650,,,0.670036792755127,0.6396600604057312
50,1650,,,0.6773896813392639,0.6284937858581543
50,1650,,,0.6911764740943909,0.6220639944076538
50,1650,,,0.6865808963775635,0.6297752857208252
50,1650,,,0.7022058963775635,0.6171156167984009
50,1650,,,0.6994485259056091,0.6151289343833923
50,1650,,,0.7003676295280457,0.6116881966590881
50,1650,,,0.7022058963775635,0.6130881905555725
50,1650,,,0.703125,0.6113349795341492
50,1650,,,0.7058823704719543,0.6112849116325378
