epoch,step,train_acc,train_loss,val_acc,val_loss
0,32,,,0.5569620132446289,0.689052939414978
0,32,0.5094890594482422,0.6926520466804504,,
1,65,,,0.5589094161987305,0.6870161294937134
1,65,0.5532846450805664,0.6911739110946655,,
2,98,,,0.5628042817115784,0.6886779069900513
2,98,0.5673965811729431,0.6859394311904907,,
3,131,,,0.5628042817115784,0.6871222257614136
3,131,0.5673965811729431,0.6873645186424255,,
4,164,,,0.5637779831886292,0.686775803565979
4,164,0.5737226009368896,0.6843328475952148,,
5,197,,,0.5735151171684265,0.6878560185432434
5,197,0.5888077616691589,0.6835848689079285,,
6,230,,,0.5696202516555786,0.6881576180458069
6,230,0.5776155591011047,0.6812266111373901,,
7,263,,,0.5764362215995789,0.6871220469474792
7,263,0.5868613123893738,0.6818719506263733,,
8,296,,,0.5793573260307312,0.6872371435165405
8,296,0.5756691098213196,0.6777206659317017,,
9,329,,,0.5744888186454773,0.6852530837059021
9,329,0.5810219049453735,0.6827142238616943,,
10,362,,,0.5764362215995789,0.6856659650802612
10,362,0.5878345370292664,0.683327853679657,,
11,395,,,0.5511197447776794,0.686854898929596
11,395,0.574695885181427,0.6843621134757996,,
12,428,,,0.5715676546096802,0.6900213360786438
12,428,0.5581508278846741,0.6782666444778442,,
13,461,,,0.5783836245536804,0.687006413936615
13,461,0.5863747000694275,0.6821443438529968,,
14,494,,,0.5774099230766296,0.6857395768165588
14,494,0.5965936779975891,0.6797931790351868,,
15,495,,,0.5404089689254761,0.6923872828483582
15,495,,,0.5851995944976807,0.6847686171531677
15,495,,,0.5764362215995789,0.6941338777542114
15,495,,,0.5618305802345276,0.6902857422828674
15,495,,,0.5657253861427307,0.6925819516181946
15,495,,,0.5744888186454773,0.6898840665817261
15,495,,,0.552093505859375,0.6991501450538635
15,495,,,0.5443037748336792,0.7001531720161438
15,495,,,0.5628042817115784,0.6906517148017883
15,495,,,0.5774099230766296,0.6897923350334167
15,495,,,0.567672848701477,0.6886215806007385
15,495,,,0.5628042817115784,0.6935611367225647
15,495,,,0.5511197447776794,0.6937477588653564
15,495,,,0.5754625201225281,0.6931272149085999
15,495,,,0.5540409088134766,0.69477379322052
15,495,,,0.5579357147216797,0.6890749931335449
15,495,,,0.559883177280426,0.692853569984436
15,495,,,0.5657253861427307,0.6959627270698547
15,495,,,0.5647516846656799,0.6931619644165039
15,495,,,0.5696202516555786,0.6954202055931091
15,495,,,0.567672848701477,0.6908441185951233
15,495,,,0.5637779831886292,0.6960902810096741
15,495,,,0.5666991472244263,0.6938356161117554
15,495,,,0.552093505859375,0.6957358717918396
15,495,,,0.5705939531326294,0.6948679089546204
15,495,,,0.5754625201225281,0.688753604888916
15,495,,,0.5443037748336792,0.695824921131134
15,495,,,0.5754625201225281,0.6906329393386841
15,495,,,0.5666991472244263,0.6879594922065735
15,495,,,0.5540409088134766,0.692628026008606
15,495,,,0.5657253861427307,0.698716938495636
15,495,,,0.5705939531326294,0.6920377016067505
15,495,,,0.5608568787574768,0.692516028881073
15,495,,,0.5637779831886292,0.6894798278808594
15,495,,,0.567672848701477,0.6897658109664917
15,495,,,0.5559883117675781,0.6903615593910217
15,495,,,0.5628042817115784,0.6947172284126282
15,495,,,0.5511197447776794,0.6917672753334045
15,495,,,0.5696202516555786,0.692133367061615
15,495,,,0.5657253861427307,0.6945899128913879
15,495,,,0.5462512373924255,0.6924290060997009
15,495,,,0.552093505859375,0.6951929330825806
15,495,,,0.5452775359153748,0.6934841871261597
15,495,,,0.5559883117675781,0.6891545653343201
15,495,,,0.5481986403465271,0.6986725926399231
15,495,,,0.5637779831886292,0.6947949528694153
15,495,,,0.5559883117675781,0.6967989802360535
15,495,,,0.5618305802345276,0.6966906785964966
15,495,,,0.567672848701477,0.6918720006942749
15,495,,,0.5774099230766296,0.6876989603042603
15,495,,,0.5715676546096802,0.688613772392273
15,495,,,0.5793573260307312,0.6896125078201294
15,495,,,0.5783836245536804,0.6870815753936768
15,495,,,0.5774099230766296,0.6868723630905151
15,495,,,0.5774099230766296,0.689480185508728
15,495,,,0.5813047885894775,0.6892381906509399
15,495,,,0.567672848701477,0.6842586994171143
15,495,,,0.572541356086731,0.6883284449577332
15,495,,,0.567672848701477,0.6898894309997559
15,495,,,0.572541356086731,0.6859909296035767
15,495,,,0.5657253861427307,0.6879101991653442
15,495,,,0.5939630270004272,0.6841352581977844
15,495,,,0.567672848701477,0.687429666519165
15,495,,,0.5754625201225281,0.6874606609344482
15,495,,,0.5783836245536804,0.6884646415710449
15,495,,,0.567672848701477,0.6887686848640442
15,495,,,0.5647516846656799,0.688249945640564
15,495,,,0.5881207585334778,0.6846461296081543
15,495,,,0.5754625201225281,0.686408281326294
15,495,,,0.5705939531326294,0.6850818395614624
15,495,,,0.5618305802345276,0.6880232095718384
15,495,,,0.5666991472244263,0.6878374814987183
15,495,,,0.5686465501785278,0.6892011165618896
15,495,,,0.5608568787574768,0.6867127418518066
15,495,,,0.5657253861427307,0.6871045231819153
15,495,,,0.5657253861427307,0.6903590559959412
15,495,,,0.572541356086731,0.6872499585151672
15,495,,,0.5647516846656799,0.6915905475616455
15,495,,,0.5861732959747314,0.6877771615982056
15,495,,,0.5744888186454773,0.6859394311904907
15,495,,,0.5832521915435791,0.684918999671936
15,495,,,0.5774099230766296,0.6859844923019409
15,495,,,0.5618305802345276,0.6896210312843323
15,495,,,0.5793573260307312,0.6885767579078674
15,495,,,0.5666991472244263,0.6911447048187256
15,495,,,0.5696202516555786,0.688206672668457
15,495,,,0.5744888186454773,0.6869435906410217
15,495,,,0.5589094161987305,0.6876511573791504
15,495,,,0.5822784900665283,0.6871250867843628
15,495,,,0.5696202516555786,0.6874715685844421
15,495,,,0.567672848701477,0.6873800754547119
15,495,,,0.5628042817115784,0.6871013641357422
15,495,,,0.5754625201225281,0.6892773509025574
15,495,,,0.587147057056427,0.6852185130119324
15,495,,,0.5764362215995789,0.6889382004737854
15,495,,,0.5657253861427307,0.6882627010345459
15,495,,,0.5589094161987305,0.6894860863685608
15,495,,,0.5666991472244263,0.6868533492088318
15,495,,,0.5832521915435791,0.6868627667427063
15,495,,,0.572541356086731,0.6890869140625
15,495,,,0.5637779831886292,0.6876426339149475
15,495,,,0.5803310871124268,0.6856331825256348
15,495,,,0.5764362215995789,0.6861687898635864
15,495,,,0.5744888186454773,0.6860440969467163
15,495,,,0.5686465501785278,0.685441255569458
15,495,,,0.572541356086731,0.6872605681419373
15,495,,,0.5715676546096802,0.6856784820556641
15,495,,,0.5735151171684265,0.6863452196121216
15,495,,,0.5696202516555786,0.6839240789413452
15,495,,,0.5705939531326294,0.6880971193313599
15,495,,,0.5774099230766296,0.6838581562042236
15,495,,,0.5705939531326294,0.6866949796676636
15,495,,,0.5774099230766296,0.6859709620475769
15,495,,,0.5744888186454773,0.6889033913612366
15,495,,,0.5813047885894775,0.6887621879577637
15,495,,,0.5774099230766296,0.6859760880470276
15,495,,,0.5579357147216797,0.68597412109375
15,495,,,0.5783836245536804,0.6876301169395447
15,495,,,0.5686465501785278,0.6843963265419006
15,495,,,0.5715676546096802,0.6858580708503723
15,495,,,0.5705939531326294,0.6853384375572205
15,495,,,0.567672848701477,0.6851796507835388
15,495,,,0.5774099230766296,0.6868842840194702
15,495,,,0.5637779831886292,0.6857278347015381
15,495,,,0.5764362215995789,0.685157835483551
15,495,,,0.5715676546096802,0.6861372590065002
15,495,,,0.5686465501785278,0.6841328740119934
15,495,,,0.5822784900665283,0.6851762533187866
15,495,,,0.5686465501785278,0.6845500469207764
15,495,,,0.5657253861427307,0.6848723292350769
15,495,,,0.5705939531326294,0.6867377758026123
15,495,,,0.5754625201225281,0.686076283454895
15,495,,,0.5715676546096802,0.6874581575393677
15,495,,,0.572541356086731,0.6855355501174927
15,495,,,0.5832521915435791,0.6849239468574524
15,495,,,0.5793573260307312,0.6847161650657654
15,495,,,0.567672848701477,0.6869367957115173
15,495,,,0.5813047885894775,0.6871325373649597
15,495,,,0.5851995944976807,0.6850117444992065
15,495,,,0.5764362215995789,0.6850669980049133
15,495,,,0.5666991472244263,0.6886778473854065
15,495,,,0.5705939531326294,0.6874663233757019
15,495,,,0.5735151171684265,0.6865962743759155
15,495,,,0.5589094161987305,0.6859580278396606
15,495,,,0.5754625201225281,0.6865430474281311
15,495,,,0.5696202516555786,0.6861181855201721
15,495,,,0.567672848701477,0.6855594515800476
15,495,,,0.5657253861427307,0.6877226233482361
15,495,,,0.5832521915435791,0.6867727637290955
15,495,,,0.559883177280426,0.6871712803840637
15,495,,,0.5715676546096802,0.6859642267227173
15,495,,,0.5764362215995789,0.6859931945800781
15,495,,,0.5774099230766296,0.6859573125839233
15,495,,,0.5764362215995789,0.6854503750801086
15,495,,,0.5715676546096802,0.6863577365875244
15,495,,,0.5764362215995789,0.6857455372810364
15,495,,,0.5715676546096802,0.6850814819335938
15,495,,,0.5744888186454773,0.6851063966751099
15,495,,,0.5686465501785278,0.6850956678390503
15,495,,,0.5647516846656799,0.6862658858299255
15,495,,,0.5715676546096802,0.6859559416770935
15,495,,,0.5686465501785278,0.6858415603637695
15,495,,,0.5754625201225281,0.685421347618103
15,495,,,0.5803310871124268,0.6854771971702576
15,495,,,0.5686465501785278,0.6856181621551514
15,495,,,0.572541356086731,0.6852008104324341
15,495,,,0.5715676546096802,0.6862139701843262
15,495,,,0.5744888186454773,0.6857577562332153
15,495,,,0.5744888186454773,0.6844680905342102
15,495,,,0.5774099230766296,0.6860966682434082
15,495,,,0.5754625201225281,0.6853258609771729
15,495,,,0.5705939531326294,0.6854557991027832
15,495,,,0.572541356086731,0.6867034435272217
15,495,,,0.5803310871124268,0.6855090856552124
15,495,,,0.5647516846656799,0.6857934594154358
15,495,,,0.5774099230766296,0.6846964359283447
15,495,,,0.572541356086731,0.6860923171043396
15,495,,,0.5579357147216797,0.6851646304130554
15,495,,,0.5803310871124268,0.6853405237197876
15,495,,,0.572541356086731,0.6849503517150879
15,495,,,0.5813047885894775,0.6863505244255066
15,495,,,0.5715676546096802,0.6862325668334961
15,495,,,0.5832521915435791,0.6855344176292419
15,495,,,0.5705939531326294,0.6846742033958435
15,495,,,0.5754625201225281,0.6848446130752563
15,495,,,0.572541356086731,0.6855317950248718
15,495,,,0.5774099230766296,0.6856515407562256
15,495,,,0.5705939531326294,0.6855165958404541
15,495,,,0.5705939531326294,0.6857365369796753
15,495,,,0.5754625201225281,0.6857712864875793
15,495,,,0.5696202516555786,0.6859308481216431
15,495,,,0.5715676546096802,0.6860272884368896
15,495,,,0.5705939531326294,0.6867268085479736
15,495,,,0.5715676546096802,0.6859394907951355
15,495,,,0.5783836245536804,0.6863197088241577
15,495,,,0.5754625201225281,0.6857021450996399
15,495,,,0.5774099230766296,0.6856949925422668
15,495,,,0.5744888186454773,0.6851452589035034
15,495,,,0.567672848701477,0.6862667798995972
15,495,,,0.5735151171684265,0.685383141040802
15,495,,,0.5705939531326294,0.6861148476600647
15,495,,,0.5686465501785278,0.6854869723320007
15,495,,,0.5696202516555786,0.6857025027275085
15,495,,,0.5715676546096802,0.6859129667282104
15,495,,,0.5686465501785278,0.6861782670021057
15,495,,,0.5715676546096802,0.6857014298439026
15,495,,,0.5696202516555786,0.6856717467308044
15,495,,,0.572541356086731,0.6854304075241089
15,495,,,0.5686465501785278,0.6862239837646484
15,495,,,0.5715676546096802,0.6856675148010254
15,495,,,0.572541356086731,0.685540497303009
15,495,,,0.5715676546096802,0.6858722567558289
15,495,,,0.5715676546096802,0.6857230067253113
15,495,,,0.5735151171684265,0.6851889491081238
15,495,,,0.5735151171684265,0.6849305629730225
15,495,,,0.567672848701477,0.6866501569747925
