epoch,step,train_acc,train_loss,val_acc,val_loss
0,32,,,0.5228821635246277,0.6920696496963501
0,32,0.4978102147579193,0.6975710391998291,,
1,65,,,0.5063291192054749,0.9846698045730591
1,65,0.5124087333679199,0.6911954879760742,,
2,98,,,0.49853944778442383,0.6943609714508057
2,98,0.510948896408081,0.6996100544929504,,
3,131,,,0.502434253692627,0.7237765789031982
3,131,0.4987834692001343,0.6837645769119263,,
4,164,,,0.5121713876724243,0.6988388299942017
4,164,0.5143552422523499,0.6975497007369995,,
5,197,,,0.5063291192054749,0.7896628975868225
5,197,0.5284671783447266,0.7127683758735657,,
6,230,,,0.5141187906265259,0.8897131085395813
6,230,0.5002433061599731,0.6997336745262146,,
7,263,,,0.5111976861953735,0.9025372266769409
7,263,0.5231143832206726,0.768330454826355,,
8,296,,,0.4946445822715759,0.7216615676879883
8,296,0.5192214250564575,0.8293676972389221,,
9,329,,,0.5004868507385254,0.7002857327461243
9,329,0.4914841949939728,0.6928668022155762,,
10,330,,,0.4995131492614746,0.7008097767829895
10,330,,,0.5014605522155762,0.7047213912010193
10,330,,,0.5014605522155762,0.694150447845459
10,330,,,0.4995131492614746,0.7152020931243896
10,330,,,0.49853944778442383,0.7036457061767578
10,330,,,0.49853944778442383,0.7001634240150452
10,330,,,0.5004868507385254,0.6923084259033203
10,330,,,0.49756571650505066,0.7202087640762329
10,330,,,0.49853944778442383,0.7163333296775818
10,330,,,0.49853944778442383,0.6966698169708252
10,330,,,0.4965920150279999,0.7276620864868164
10,330,,,0.4995131492614746,0.7134143114089966
10,330,,,0.49756571650505066,0.7231835126876831
10,330,,,0.4995131492614746,0.7071599364280701
10,330,,,0.4995131492614746,0.7282703518867493
10,330,,,0.4995131492614746,0.7075284123420715
10,330,,,0.5004868507385254,0.7128539085388184
10,330,,,0.5014605522155762,0.6985970139503479
10,330,,,0.5004868507385254,0.7027781009674072
10,330,,,0.4995131492614746,0.6968863606452942
10,330,,,0.4995131492614746,0.7015513181686401
10,330,,,0.4995131492614746,0.7168360352516174
10,330,,,0.4995131492614746,0.7099021077156067
10,330,,,0.49853944778442383,0.7096622586250305
10,330,,,0.4965920150279999,0.7101600170135498
10,330,,,0.5004868507385254,0.692531168460846
10,330,,,0.4995131492614746,0.6988673210144043
10,330,,,0.5004868507385254,0.7040542960166931
10,330,,,0.49756571650505066,0.7265065312385559
10,330,,,0.49853944778442383,0.7073380351066589
10,330,,,0.5004868507385254,0.7076264023780823
10,330,,,0.49853944778442383,0.7185278534889221
10,330,,,0.5004868507385254,0.709544837474823
10,330,,,0.49853944778442383,0.7186833024024963
10,330,,,0.49853944778442383,0.7041524052619934
10,330,,,0.4995131492614746,0.7059875130653381
10,330,,,0.49853944778442383,0.7011978626251221
10,330,,,0.5004868507385254,0.7196469902992249
10,330,,,0.49853944778442383,0.7052494883537292
10,330,,,0.4995131492614746,0.7039061188697815
10,330,,,0.4965920150279999,0.7148988246917725
10,330,,,0.49756571650505066,0.7219208478927612
10,330,,,0.4995131492614746,0.7199245095252991
10,330,,,0.4995131492614746,0.7151310443878174
10,330,,,0.4995131492614746,0.6953137516975403
10,330,,,0.49853944778442383,0.7104831337928772
10,330,,,0.49853944778442383,0.7091471552848816
10,330,,,0.49853944778442383,0.6953850984573364
10,330,,,0.4995131492614746,0.694915771484375
10,330,,,0.49756571650505066,0.7058115005493164
10,330,,,0.4995131492614746,0.7159104943275452
10,330,,,0.5004868507385254,0.7073041796684265
10,330,,,0.5004868507385254,0.7013070583343506
10,330,,,0.5004868507385254,0.7081630229949951
10,330,,,0.4995131492614746,0.712624728679657
10,330,,,0.49853944778442383,0.7054456472396851
10,330,,,0.5004868507385254,0.7121860384941101
10,330,,,0.5004868507385254,0.6999619007110596
10,330,,,0.5004868507385254,0.7083799839019775
10,330,,,0.49853944778442383,0.7041690349578857
10,330,,,0.5004868507385254,0.7024637460708618
10,330,,,0.4995131492614746,0.7028806805610657
10,330,,,0.49853944778442383,0.7051637768745422
10,330,,,0.5004868507385254,0.7011399269104004
10,330,,,0.5004868507385254,0.7034522891044617
10,330,,,0.5004868507385254,0.6930684447288513
10,330,,,0.4995131492614746,0.7021713852882385
10,330,,,0.5004868507385254,0.6921895742416382
10,330,,,0.49756571650505066,0.7037777304649353
10,330,,,0.4995131492614746,0.7044755220413208
10,330,,,0.4995131492614746,0.7051315307617188
10,330,,,0.4995131492614746,0.6949313282966614
10,330,,,0.4995131492614746,0.7006040215492249
10,330,,,0.4995131492614746,0.7048907279968262
10,330,,,0.5004868507385254,0.6984653472900391
10,330,,,0.4995131492614746,0.6941788792610168
10,330,,,0.4995131492614746,0.7176539301872253
10,330,,,0.5004868507385254,0.6952650547027588
10,330,,,0.4995131492614746,0.7086173892021179
10,330,,,0.4995131492614746,0.7120442390441895
10,330,,,0.5004868507385254,0.7026253342628479
10,330,,,0.5004868507385254,0.7050600051879883
10,330,,,0.5004868507385254,0.7141823172569275
10,330,,,0.5004868507385254,0.7003191709518433
10,330,,,0.5004868507385254,0.7057589292526245
10,330,,,0.5004868507385254,0.7072618007659912
10,330,,,0.5004868507385254,0.70084148645401
10,330,,,0.49756571650505066,0.7048657536506653
10,330,,,0.5014605522155762,0.7053535580635071
10,330,,,0.4995131492614746,0.7093158960342407
10,330,,,0.4995131492614746,0.7013018131256104
10,330,,,0.4995131492614746,0.70188307762146
10,330,,,0.49853944778442383,0.699156641960144
10,330,,,0.4995131492614746,0.7054337859153748
10,330,,,0.49853944778442383,0.6996228694915771
10,330,,,0.49853944778442383,0.7021942734718323
10,330,,,0.5004868507385254,0.6970381140708923
10,330,,,0.4995131492614746,0.7036611437797546
10,330,,,0.5014605522155762,0.7061794400215149
10,330,,,0.5004868507385254,0.699016273021698
10,330,,,0.5004868507385254,0.6973700523376465
10,330,,,0.5004868507385254,0.6985287666320801
10,330,,,0.5004868507385254,0.7032530903816223
10,330,,,0.4995131492614746,0.699796199798584
10,330,,,0.5004868507385254,0.7011131644248962
10,330,,,0.5004868507385254,0.6965799927711487
10,330,,,0.5004868507385254,0.6981738209724426
10,330,,,0.5004868507385254,0.6994989514350891
10,330,,,0.5004868507385254,0.7028728127479553
10,330,,,0.5004868507385254,0.700313150882721
10,330,,,0.5004868507385254,0.6989436149597168
10,330,,,0.5004868507385254,0.6992582082748413
10,330,,,0.5004868507385254,0.698961079120636
10,330,,,0.4995131492614746,0.7003655433654785
10,330,,,0.4995131492614746,0.7050490379333496
10,330,,,0.5004868507385254,0.701657235622406
10,330,,,0.5004868507385254,0.6979305148124695
10,330,,,0.4995131492614746,0.699589729309082
10,330,,,0.5004868507385254,0.7017787098884583
10,330,,,0.49853944778442383,0.7051017880439758
10,330,,,0.5004868507385254,0.7006068229675293
10,330,,,0.4995131492614746,0.7051078677177429
10,330,,,0.5004868507385254,0.701701283454895
10,330,,,0.5004868507385254,0.7058563232421875
10,330,,,0.5004868507385254,0.6993486881256104
10,330,,,0.5004868507385254,0.7004393935203552
10,330,,,0.5004868507385254,0.7031867504119873
10,330,,,0.5004868507385254,0.6989473104476929
10,330,,,0.5004868507385254,0.6963079571723938
10,330,,,0.5004868507385254,0.7049200534820557
10,330,,,0.5004868507385254,0.6997665762901306
10,330,,,0.5004868507385254,0.697984516620636
10,330,,,0.5004868507385254,0.6966524124145508
10,330,,,0.5004868507385254,0.7028361558914185
10,330,,,0.49853944778442383,0.7034843564033508
10,330,,,0.5004868507385254,0.7087553143501282
10,330,,,0.4995131492614746,0.7021080255508423
10,330,,,0.4995131492614746,0.7072177529335022
10,330,,,0.5004868507385254,0.7051020264625549
10,330,,,0.5004868507385254,0.7058538198471069
10,330,,,0.5004868507385254,0.7010014653205872
10,330,,,0.5004868507385254,0.7017009854316711
10,330,,,0.5004868507385254,0.7003003358840942
10,330,,,0.5004868507385254,0.7040085196495056
